source_family,source_record_id,person_raw,office_raw,start_raw,end_raw,party_raw,link_basis,service_ids,inclusion_states,affiliation_ids,decision_ids
atlas,atlas-line-575,Caio Luiz de Almeida Vieira de Mello,Trabalho,10/07/2018,31/12/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-60,true:titular,affiliation-cdaef6c4fd6d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-576,Ricardo Barros,Saúde,12/05/2016,01/04/2018,PP,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-48,true:titular,affiliation-1cb53fca27f3,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-577,Gilberto Occhi,Saúde,02/04/2018,31/12/2018,PP,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-49,true:titular,affiliation-425de9b86c8c;affiliation-eb8404d6b3ec,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R03
atlas,atlas-line-578,Marcos Pereira,"Indústria, Comércio Exterior e Serviços",12/05/2016,05/01/2018,PRB,reviewed_person_and_administration_links_raw_office_claim_retained,service-eabeba688ae4,true:titular,affiliation-039f7dd7bfc6,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R07
atlas,atlas-line-579,Marcos Jorge de Lima,"Indústria, Comércio Exterior e Serviços",05/01/2018,31/12/2018,PRB,reviewed_person_and_administration_links_raw_office_claim_retained,service-3e4783281846,true:vacancy_acting,affiliation-0acad5fe7baf;affiliation-9900210bb195,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R07
atlas,atlas-line-580,Marco Antônio Martins Almeida,Minas e Energia,22/04/2016,11/05/2016,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,,,,
atlas,atlas-line-581,Fernando Bezerra Coelho Filho,Minas e Energia,12/05/2016,21/05/2017,PSB,reviewed_person_and_administration_links_raw_office_claim_retained,service-16051aed1729;service-28d6cde4b48d;service-4c041e5a6768;service-69e3154c999f;service-a8e3421c44ba;service-b3978937568f,true:titular,affiliation-1d879fdac545;affiliation-60a5b7c52f05;affiliation-9d5e7111e45b;affiliation-C007-coelho-mdb,C006;C007;PERSON-CONTINUITY-REVIEW;R10;R30
atlas,atlas-line-582,Fernando Bezerra Coelho Filho,Minas e Energia,22/05/2017,06/04/2018,PSB,reviewed_person_and_administration_links_raw_office_claim_retained,service-16051aed1729;service-28d6cde4b48d;service-4c041e5a6768;service-69e3154c999f;service-a8e3421c44ba;service-b3978937568f,true:titular,affiliation-1d879fdac545;affiliation-60a5b7c52f05;affiliation-9d5e7111e45b;affiliation-C007-coelho-mdb,C006;C007;PERSON-CONTINUITY-REVIEW;R10;R30
atlas,atlas-line-583,Moreira Franco,Minas e Energia,10/04/2018,31/12/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-41;service-michel_temer-0-53,true:titular,affiliation-12c68d7be9c0;affiliation-19442b1fa5de;affiliation-c393ce25bc55,C041;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-584,Romero Jucá,"Planejamento, Desenvolvimento e Gestão",12/05/2016,23/05/2016,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-42,true:titular,affiliation-0582c89d9bcd,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-585,Dyogo Oliveira,"Planejamento, Desenvolvimento e Gestão",23/05/2016,06/04/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-43,true:titular,affiliation-484b12eea4d6,C052;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-586,Esteves Conalgo,"Planejamento, Desenvolvimento e Gestão",10/04/2018,31/12/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-C052-person-97d87d5bc202;service-michel_temer-0-44,true:titular;true:vacancy_acting,affiliation-54b3734919e3,C052;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-587,Helder Barbalho,Integração Nacional,12/05/2016,06/04/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-32,true:titular,affiliation-002a4a3e3ac6;affiliation-0b6f459ac1e7;affiliation-a69642f0ced0;affiliation-d5b00c2a9cef,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-588,Antônio de Pádua de Deus,Integração Nacional,10/04/2018,31/12/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-33,true:titular,affiliation-c7723c64ec1a,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-589,Sarney Filho,Meio Ambiente,12/05/2016,06/04/2018,PV,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-38,true:titular,affiliation-2076c877abd6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R08
atlas,atlas-line-590,Edson Duarte,Meio Ambiente,06/04/2018,31/12/2018,PV,reviewed_person_and_administration_links_raw_office_claim_retained,service-c8d1b1f769cc,true:vacancy_acting,affiliation-252c2cfa75af,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;R08
atlas,atlas-line-591,Gilberto Kassab,"Ciência, Tecnologia, Inovações e Comunicações",12/05/2016,31/12/2018,PSD,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-9,true:titular,affiliation-39707084a306;affiliation-3e99f909d3bf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R04
atlas,atlas-line-592,Marcelo Calero,Cultura,24/05/2016,22/11/2016,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-10,true:titular,affiliation-1a01e6c71c60,C047;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-593,Roberto Freire,Cultura,23/11/2016,22/05/2017,PPS,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-11,true:titular,affiliation-ba8fa98c1324,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-594,João Batista de Andrade (interino),Cultura,22/05/2017,24/07/2017,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-12,true:vacancy_acting,affiliation-b4a761965dd6,C008;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-595,Sérgio Sá Leitão,Cultura,25/07/2017,31/12/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-13,true:titular,affiliation-c0420f5557c9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-596,Osmar Terra,Desenvolvimento Social e Agrário,12/05/2016,06/04/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-24,true:titular,affiliation-2c211f0d3d26;affiliation-c85401b074ed,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-597,Alberto Beltrame,Desenvolvimento Social e Agrário,10/04/2018,31/12/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-25,true:titular,affiliation-25d6775c96e2,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-598,Leonardo Picciani,Esporte,12/05/2016,06/04/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-28,true:titular,affiliation-e38dd461bf29,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-599,Leandro Cruz Fróes da Silva,Esporte,10/04/2018,31/12/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-29,true:titular,affiliation-11c0600943a0;affiliation-522bab7d8ba8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-600,Bruno Araújo,Cidades,12/05/2016,13/11/2017,PSDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-6,true:titular,affiliation-2a89a85cf823,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-601,Alexandre Baldy,Cidades,22/11/2017,31/12/2018,PP,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-8,true:titular,affiliation-3bdeb15692eb;affiliation-3d8eb9706bec,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-602,Henrique Eduardo Alves,Turismo,12/05/2016,16/06/2016,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-63,true:titular,affiliation-1e682eb55f9d;affiliation-398de098c7cd,C045;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-603,Alberto Alves (interino),Turismo,17/06/2016,05/10/2016,,reviewed_person_and_administration_links_raw_office_claim_retained,service-C053-person-9cf6aaca0bc9;service-michel_temer-0-64,true:titular;true:vacancy_acting,affiliation-8527ce77d2d2;affiliation-C053-alberto-alves,C019;C053;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-604,Marx Beltrão,Turismo,05/10/2016,06/04/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-65,true:titular,affiliation-f3c1e451ad50,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-605,Vinicius Lummertz,Turismo,10/04/2018,31/12/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-66,true:titular,affiliation-9314ed6419d2,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-606,Luislinda Valois,Direitos Humanos,03/02/2017,29/11/2017,PSDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-14,true:titular,affiliation-2a1e5c789d5e;affiliation-2c14403e141f,C040;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-607,Luislinda Valois,Direitos Humanos,30/11/2017,19/02/2018,PSDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-14,true:titular,affiliation-2a1e5c789d5e;affiliation-2c14403e141f,C040;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-608,Gustavo Rocha,Direitos Humanos,20/02/2018,31/12/2018,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-15,true:titular,affiliation-8012d8e03cf8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-609,Moreira Franco,Secretaria-Geral (mulheres e juventude),01/11/2017,10/04/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-41;service-michel_temer-0-53,true:titular,affiliation-12c68d7be9c0;affiliation-19442b1fa5de;affiliation-c393ce25bc55,C041;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-610,Ronaldo Fonseca,Secretaria-Geral (mulheres e juventude),28/05/2018,31/12/2018,Podemos,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-55,true:titular,affiliation-1126c806f45a,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R12
atlas,atlas-line-611,Geddel Vieira Lima,Governo,12/05/2016,25/11/2016,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-c1cbf25fecd8,true:titular,affiliation-394fa934582e,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
atlas,atlas-line-612,Antônio Imbassahy,Governo,03/02/2017,14/12/2017,PSDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-f103a0f5f74a;service-f103a0f5f74a-b;service-f103a0f5f74a-c,true:titular,affiliation-052c0590e5d4,C035;OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
atlas,atlas-line-613,Carlos Marun,Governo,15/12/2017,31/12/2018,PMDB,reviewed_person_and_administration_links_raw_office_claim_retained,service-13f7c2c1b899,true:titular,affiliation-c7e01caf6c57,C034;OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
atlas,atlas-line-614,Raul Jungmann,Segurança Pública,27/02/2018,31/12/2018,PPS,reviewed_person_and_administration_links_raw_office_claim_retained,service-michel_temer-0-22;service-michel_temer-0-67,true:titular,affiliation-5a9063548031;affiliation-bd9937883986;affiliation-c97971ff1dd1;affiliation-fc4ede1b1df9,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R11
atlas,atlas-line-615,Onyx Lorenzoni,Casa Civil,01/01/2019,17/02/2020,DEM,reviewed_person_and_administration_links_raw_office_claim_retained,service-9652707b0ac0;service-jair_bolsonaro-0-1;service-jair_bolsonaro-0-37;service-jair_bolsonaro-0-55,true:titular,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30
atlas,atlas-line-616,Walter Souza Braga Netto,Casa Civil,18/02/2020,30/03/2021,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-19;service-jair_bolsonaro-0-2,true:titular,affiliation-3c864edbf9c2;affiliation-f89732289789;affiliation-fc3b7dc6d606,C049;C068;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-617,Luiz Eduardo Ramos,Casa Civil,06/04/2021,03/08/2021,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-3;service-jair_bolsonaro-0-38;service-jair_bolsonaro-0-46,true:titular,affiliation-76841ffb1b2c;affiliation-af83eeeb3849;affiliation-e95ca0eeb5a7,BOL-A02;C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-618,Ciro Nogueira,Casa Civil,04/08/2021,31/12/2022,PP,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-4,true:titular,affiliation-a111766803f9,C010;C036;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-619,Sérgio Moro,Justiça e Segurança Pública,01/01/2019,24/04/2020,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-12,true:titular,affiliation-4a320856a00d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-620,André Mendonça,Justiça e Segurança Pública,28/04/2020,30/03/2021,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-13;service-jair_bolsonaro-0-29;service-jair_bolsonaro-0-31,true:titular,affiliation-5dbeed312323;affiliation-e145e8652a0f,C049;C056;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-621,Anderson Gustavo Torres,Justiça e Segurança Pública,06/04/2021,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-14,true:titular,affiliation-3a6107bc4318;affiliation-880fc068e5ce,PERSON-CONTINUITY-REVIEW;R19
atlas,atlas-line-622,Fernando Azevedo e Silva,Defesa,01/01/2019,30/03/2021,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-18,true:titular,affiliation-fd306c6edc6b,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-623,Walter Souza Braga Netto,Defesa,06/04/2021,31/03/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-19;service-jair_bolsonaro-0-2,true:titular,affiliation-3c864edbf9c2;affiliation-f89732289789;affiliation-fc3b7dc6d606,C049;C068;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-624,Paulo Sérgio Nogueira,Defesa,31/03/2022,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-20,true:titular,affiliation-a5a55f674fc5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-625,Ernesto Araújo,Relações Exteriores,01/01/2019,30/03/2021,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-21,true:titular,affiliation-c97f93e89378,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-626,Carlos Alberto Franco França,Relações Exteriores,06/04/2021,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-22,true:titular,affiliation-ba139ab01c35,C072;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-627,Paulo Guedes,Economia,01/01/2019,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-5,true:titular,affiliation-51cf0912575d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-628,Tarcísio Gomes de Freitas,Infraestrutura,01/01/2019,30/03/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-49,true:titular,affiliation-0e608e299231;affiliation-157a954f295a,PERSON-CONTINUITY-REVIEW;R18
atlas,atlas-line-629,Marcelo Sampaio Cunha Filho,Infraestrutura,31/03/2022,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-50,true:titular,affiliation-c73c38b305e8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-630,Tereza Cristina,Agricultura,01/01/2019,31/03/2022,DEM,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-15,true:titular,affiliation-06b7bbeb61ed;affiliation-abe479fc17e2;affiliation-c1f76f80514c,BOL-A01;PERSON-CONTINUITY-REVIEW
atlas,atlas-line-631,Marcos Montes Cordeiro,Agricultura,31/03/2022,31/12/2022,PSD,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-16,true:titular,affiliation-cbf6a26ba015,PERSON-CONTINUITY-REVIEW;R25
atlas,atlas-line-632,Ricardo Vélez Rodríguez,Educação,01/01/2019,08/04/2019,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-39,true:titular,affiliation-22a173c7a425,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-633,Abraham Weintraub,Educação,09/04/2019,18/06/2020,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-40,true:titular,affiliation-be83e8a3c0f8;affiliation-ca73fe9a4d65,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-634,Milton Ribeiro,Educação,08/07/2020,29/03/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-43,true:titular,affiliation-70aaac34ef3d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-635,Victor Godoy,Educação,30/03/2022,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-44,true:vacancy_acting_then_titular,affiliation-9be8f2d57a25,C022;C048;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-636,Onyx Lorenzoni,Trabalho e Previdência,28/07/2021,31/03/2022,DEM,reviewed_person_and_administration_links_raw_office_claim_retained,service-9652707b0ac0;service-jair_bolsonaro-0-1;service-jair_bolsonaro-0-37;service-jair_bolsonaro-0-55,true:titular,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30
atlas,atlas-line-637,José Carlos Oliveira,Trabalho e Previdência,31/03/2022,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-df493137b62f,true:titular,affiliation-173dac1efde4,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
atlas,atlas-line-638,Luiz Henrique Mandetta,Saúde,01/01/2019,15/04/2020,DEM,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-25,true:titular,affiliation-798c9988ae51,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-639,Nelson Teich,Saúde,16/04/2020,15/05/2020,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-26,true:titular,affiliation-93eef935bb56,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-640,Eduardo Pazuello,Saúde,16/05/2020,22/03/2021,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-27,true:vacancy_acting_then_titular,affiliation-af7014b3ba2c,C042;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
atlas,atlas-line-641,Marcelo Queiroga,Saúde,23/03/2021,31/12/2022,sfp,reviewed_person_and_administration_links_raw_office_claim_retained,service-jair_bolsonaro-0-28,true:titular,affiliation-8def2e98c4c4,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
