service_id,person_id,person_name,office_id,office_name,administration_id,start_inclusive,end_exclusive,capacity,included,scope_decision,raw_start,raw_end,raw_date_semantics,date_status,date_earliest,date_latest,evidence_ids,decision_ids,source_record_ids
service-f103a0f5f74a-c,person-e88c07c66af0,Antônio Imbassahy,temer-secretaria-governo,Secretaria de Governo,temer,2017-10-26,2017-12-15,titular,true,Dated Minister of State scope; OFF-003;OFF-012;OFF-013,2017-02-03,2017-12-15,reviewed half-open interval,adjudicated_source_boundary,,,C035;OFF-003;OFF-012;OFF-013,C035;OFFICE-ADJUDICATION,michel_temer:0:51
service-michel_temer-0-41,person-4dbf0bdfa625,Moreira Franco,temer-minas-e-energia,Minas e Energia,temer,2018-04-10,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-06,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,C041;LEG-c9ecc2f3d167,C041;POPULATION-REVIEW,michel_temer:0:41
service-michel_temer-0-43,person-8c343d996b0d,Dyogo Oliveira,temer-planejamento,"Planejamento, Orçamento e Gestão",temer,2016-05-23,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-23,2018-04-07,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,C052;LEG-e96dc186b8a7,C052;POPULATION-REVIEW,michel_temer:0:43
service-924bb8bb9eee,person-22683c1aec2c,Alexandre Tombini,temer-banco-central,Banco Central,temer,2016-05-12,2016-06-09,titular,true,Dated Minister of State scope; OFF-019;OFF-020,2016-05-12,2016-06-09,reviewed half-open interval,adjudicated_source_boundary,,,OFF-019;OFF-020,OFFICE-ADJUDICATION,
service-c1cbf25fecd8,person-c662b71943eb,Geddel Vieira Lima,temer-secretaria-governo,Secretaria de Governo,temer,2016-05-12,2016-11-25,titular,true,Dated Minister of State scope; OFF-003;OFF-012;OFF-013,2016-05-12,2016-11-25,reviewed half-open interval,adjudicated_source_boundary,,,OFF-003;OFF-012;OFF-013,OFFICE-ADJUDICATION,michel_temer:0:50
service-eabeba688ae4,person-a25fdc2c76f8,Marcos Pereira,temer-industria-comercio,"Desenvolvimento, Indústria e Comércio",temer,2016-05-12,2018-01-04,titular,true,Dated Minister of State scope; OFF-003;OFF-012;ATLAS-578,2016-05-12,2018-01-04,reviewed half-open interval,adjudicated_source_boundary,,,ATLAS-578;OFF-003;OFF-012;OFF-049,OFFICE-ADJUDICATION;R07,michel_temer:0:26
service-michel_temer-0-42,person-3501522a16bc,Romero Jucá,temer-planejamento,"Planejamento, Orçamento e Gestão",temer,2016-05-12,2016-05-23,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2016-05-23,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-5584b8519f7d,POPULATION-REVIEW,michel_temer:0:42
service-michel_temer-0-16,person-f98100adea6c,Fabiano Silveira,temer-cgu,"Fiscalização, Transparência e Controladoria-Geral da União",temer,2016-05-12,2016-05-30,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2016-05-30,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f2c95a35e85,POPULATION-REVIEW,michel_temer:0:16
service-michel_temer-0-1,person-85a79785a4b2,Fábio Medina Osório,temer-agu,Advocacia-Geral da União,temer,2016-05-12,2016-09-09,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2016-09-09,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-7d94ee1b94f6,POPULATION-REVIEW,michel_temer:0:1
service-michel_temer-0-64,person-9cf6aaca0bc9,Alberto Alves,temer-turismo,Turismo,temer,2016-06-17,2016-10-05,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-06-17,2016-10-05,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-b9d4dcb53939,POPULATION-REVIEW,michel_temer:0:64
service-michel_temer-0-45,person-957fc85102e7,José Serra,temer-relacoes-exteriores,Relações Exteriores,temer,2016-05-12,2017-02-22,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2017-02-22,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-576bc18c4ce8,POPULATION-REVIEW,michel_temer:0:45
service-michel_temer-0-34,person-b4682cd5afd5,Alexandre de Moraes,temer-justica,Justiça,temer,2016-05-12,2017-02-22,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2017-02-22,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-5cd7ab190ecc,POPULATION-REVIEW,michel_temer:0:34
service-michel_temer-0-46,person-37f571ff3c86,Marcos Galvão,temer-relacoes-exteriores,Relações Exteriores,temer,2017-02-22,2017-03-07,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-02-22,2017-03-07,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-5932ad93e7d8,POPULATION-REVIEW,michel_temer:0:46
service-michel_temer-0-11,person-ab37c3a157a5,Roberto Freire,temer-cultura,Cultura,temer,2016-11-23,2017-05-22,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-11-23,2017-05-22,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-5229971714f3,POPULATION-REVIEW,michel_temer:0:11
service-michel_temer-0-18,person-30bed103385a,Torquato Jardim,temer-cgu,"Fiscalização, Transparência e Controladoria-Geral da União",temer,2016-06-02,2017-05-31,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-06-02,2017-05-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-220a8c056a08,POPULATION-REVIEW,michel_temer:0:18
service-michel_temer-0-36,person-faaa3fbb69cb,Osmar Serraglio,temer-justica,Justiça,temer,2017-03-07,2017-05-31,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-03-07,2017-05-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-e8ffefa1056b,POPULATION-REVIEW,michel_temer:0:36
service-michel_temer-0-6,person-27563f8cf17b,Bruno Araújo,temer-cidades,Cidades,temer,2016-05-12,2017-11-13,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2017-11-13,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-24485aa54403,POPULATION-REVIEW,michel_temer:0:6
service-michel_temer-0-7,person-48a2cca11210,Marco Aurélio de Queiroz Campos,temer-cidades,Cidades,temer,2017-11-13,2017-11-22,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-11-13,2017-11-22,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-5bb831c94f66,POPULATION-REVIEW,michel_temer:0:7
service-michel_temer-0-48,person-f531e7e77d22,Ricardo Barros,temer-saude,Saúde,temer,2016-05-12,2018-04-02,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-02,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-7f67dc077f97,POPULATION-REVIEW,michel_temer:0:48
service-michel_temer-0-28,person-59b200bc0126,Leonardo Picciani,temer-esporte,Esporte,temer,2016-05-12,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-43b835cc62f8,POPULATION-REVIEW,michel_temer:0:28
service-michel_temer-0-20,person-82f55f78ebd6,Mendonça Filho,temer-educacao,Educação,temer,2016-05-12,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-6de03bbf7354,POPULATION-REVIEW,michel_temer:0:20
service-michel_temer-0-24,person-95ad6fa20856,Osmar Terra,temer-desenvolvimento-social,Desenvolvimento Social e Agrário,temer,2016-05-12,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-839c037f9735,POPULATION-REVIEW,michel_temer:0:24
service-michel_temer-0-65,person-31126468e4b1,Marx Beltrão,temer-turismo,Turismo,temer,2016-10-05,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-10-05,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-989e2fecd8ae,POPULATION-REVIEW,michel_temer:0:65
service-michel_temer-0-32,person-69c3d0fe4619,Helder Barbalho,temer-integracao,Integração Nacional,temer,2016-05-12,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-d4d6ed48816a,POPULATION-REVIEW,michel_temer:0:32
service-michel_temer-0-60,person-c3f91d34e31b,Caio Vieira de Mello,temer-trabalho,Trabalho,temer,2018-07-10,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-07-10,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2fc1de1192dc,POPULATION-REVIEW,michel_temer:0:60
service-michel_temer-0-19,person-6e58f0606af5,Wagner Rosário,temer-cgu,"Fiscalização, Transparência e Controladoria-Geral da União",temer,2017-05-31,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-05-31,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-300fa8e71e1b,POPULATION-REVIEW,michel_temer:0:19
service-michel_temer-0-4,person-82d2816ba9d8,Ilan Goldfajn,temer-banco-central,Banco Central,temer,2016-06-09,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-06-09,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-3ef836b8a40d,POPULATION-REVIEW,michel_temer:0:4
service-michel_temer-0-15,person-dfae93f2748f,Gustavo Rocha,temer-direitos-humanos,Direitos Humanos,temer,2018-02-20,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-02-20,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-422e9936450e,POPULATION-REVIEW,michel_temer:0:15
service-michel_temer-0-13,person-aad1a5fad29f,Sérgio Sá Leitão,temer-cultura,Cultura,temer,2017-07-25,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-07-25,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-5041fedb5f1c,POPULATION-REVIEW,michel_temer:0:13
service-michel_temer-0-21,person-defb4943178a,Rossieli Soares,temer-educacao,Educação,temer,2018-04-10,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-10,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-583e1fef9251,POPULATION-REVIEW,michel_temer:0:21
service-michel_temer-0-3,person-ead656f02bfe,Blairo Maggi,temer-agricultura,"Agricultura, Pecuária e Abastecimento",temer,2016-05-12,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-80fb13f63f08,POPULATION-REVIEW,michel_temer:0:3
service-michel_temer-0-66,person-f3810a506437,Vinicius Lummertz,temer-turismo,Turismo,temer,2018-04-10,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-10,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-8174e12a8374,POPULATION-REVIEW,michel_temer:0:66
service-michel_temer-0-56,person-1a6fb01c17d6,Sérgio Etchegoyen,temer-gsi,Gabinete de Segurança Institucional,temer,2016-05-12,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-8259181f231d,POPULATION-REVIEW,michel_temer:0:56
service-michel_temer-0-33,person-9df96d30297f,Pádua Andrade,temer-integracao,Integração Nacional,temer,2018-04-10,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-10,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-8553657ff23b,POPULATION-REVIEW,michel_temer:0:33
service-michel_temer-0-25,person-b641d5449471,Alberto Beltrame,temer-desenvolvimento-social,Desenvolvimento Social e Agrário,temer,2018-04-06,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-06,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-8e386223a64d,POPULATION-REVIEW,michel_temer:0:25
service-michel_temer-0-47,person-ff3ca3610dba,Aloysio Nunes,temer-relacoes-exteriores,Relações Exteriores,temer,2017-03-07,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-03-07,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-a7368f6c8a7a,POPULATION-REVIEW,michel_temer:0:47
service-michel_temer-0-44,person-97d87d5bc202,Esteves Colnago,temer-planejamento,"Planejamento, Orçamento e Gestão",temer,2018-04-10,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-10,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-d0da31186ebc,POPULATION-REVIEW,michel_temer:0:44
service-michel_temer-0-29,person-40b55dc0bb6c,Leandro Cruz Fróes da Silva,temer-esporte,Esporte,temer,2018-04-06,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-06,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-d2b6ba0c63b5,POPULATION-REVIEW,michel_temer:0:29
service-michel_temer-0-2,person-3cb227b769ce,Grace Mendonça,temer-agu,Advocacia-Geral da União,temer,2016-09-09,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-09-09,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-f2b0ba61be8c,POPULATION-REVIEW,michel_temer:0:2
service-michel_temer-0-8,person-ec79bc7d93e1,Alexandre Baldy,temer-cidades,Cidades,temer,2017-11-22,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-11-22,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-f3dd9541904a,POPULATION-REVIEW,michel_temer:0:8
service-michel_temer-0-5,person-2f002dc5bdc9,Eliseu Padilha,temer-casa-civil,Casa Civil,temer,2016-05-12,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-f764ca51f313,POPULATION-REVIEW,michel_temer:0:5
service-michel_temer-0-31,person-c5ac8c46fc68,Eduardo Guardia,temer-fazenda,Fazenda e Previdência Social,temer,2018-04-06,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-06,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-fbbfb4d9d59f,POPULATION-REVIEW,michel_temer:0:31
service-michel_temer-0-37,person-30bed103385a,Torquato Jardim,temer-justica,Justiça,temer,2017-05-31,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-05-31,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-fc6bc5c9fcd6,POPULATION-REVIEW,michel_temer:0:37
service-michel_temer-0-49,person-57a1c7594de5,Gilberto Occhi,temer-saude,Saúde,temer,2018-04-02,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-02,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-38ee851b91b5,POPULATION-REVIEW;R03,michel_temer:0:49
service-michel_temer-0-9,person-0c933c9fd291,Gilberto Kassab,temer-ciencia-tecnologia,"Ciência, Tecnologia, Inovações e Comunicações",temer,2016-05-12,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-9c027191b36e,POPULATION-REVIEW;R04,michel_temer:0:9
service-michel_temer-0-61,person-6e11e60e71b7,Maurício Quintella Lessa,temer-transportes-portos-e-aviacao-civil,"Transportes, Portos e Aviação Civil",temer,2016-05-12,2018-04-02,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-02,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,AFF-008;LEG-149db8d513f8,POPULATION-REVIEW;R05,michel_temer:0:61
service-michel_temer-0-38,person-81ec7a04357e,Sarney Filho,temer-meio-ambiente,Meio Ambiente,temer,2016-05-12,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-0e05a77ccc65;OFF-015,POPULATION-REVIEW;R08,michel_temer:0:38
service-michel_temer-0-30,person-e1227ba12162,Henrique Meirelles,temer-fazenda,Fazenda e Previdência Social,temer,2016-05-12,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,AFF-003;LEG-aa24caf1c8cd,POPULATION-REVIEW;R09,michel_temer:0:30
service-michel_temer-0-22,person-d8e018a87929,Raul Jungmann,temer-defesa,Defesa,temer,2016-05-12,2018-02-27,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-02-27,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,AFF-004;LEG-5f81e43d920a,POPULATION-REVIEW;R11,michel_temer:0:22
service-michel_temer-0-67,person-d8e018a87929,Raul Jungmann,temer-seguranca-publica,Segurança Pública,temer,2018-02-27,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-02-27,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,AFF-004;LEG-65320282090a,POPULATION-REVIEW;R11,michel_temer:0:67
service-michel_temer-0-55,person-f1eb4370a38c,Ronaldo Fonseca,temer-secretaria-geral,Secretaria-Geral,temer,2018-05-28,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-05-28,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-f0e3878b0b42,POPULATION-REVIEW;R12,michel_temer:0:55
service-michel_temer-0-62,person-34a8cf0e1dd6,Valter Casimiro Silveira,temer-transportes-portos-e-aviacao-civil,"Transportes, Portos e Aviação Civil",temer,2018-04-02,2019-01-01,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-04-02,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-1b538294c425,POPULATION-REVIEW;R13,michel_temer:0:62
service-michel_temer-0-57,person-4597724356b9,Ronaldo Nogueira,temer-trabalho,Trabalho,temer,2016-05-12,2017-12-29,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2017-12-27,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,AFF-009;LEG-9fcbb2439062,R06,michel_temer:0:57
service-a8e3421c44ba,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,Minas e Energia,temer,2016-05-12,2016-10-10,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30,michel_temer:0:40
service-4c041e5a6768,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,Minas e Energia,temer,2016-10-11,2016-10-25,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30,michel_temer:0:40
service-69e3154c999f,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,Minas e Energia,temer,2016-10-26,2017-04-26,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30,michel_temer:0:40
service-b3978937568f,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,Minas e Energia,temer,2017-04-27,2017-08-02,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30,michel_temer:0:40
service-16051aed1729,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,Minas e Energia,temer,2017-08-03,2017-10-18,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30,michel_temer:0:40
service-28d6cde4b48d,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,Minas e Energia,temer,2017-10-26,2018-04-06,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30,michel_temer:0:40
service-13f7c2c1b899,person-958d8b84b828,Carlos Marun,temer-secretaria-governo,Secretaria de Governo,temer,2017-12-15,2018-12-31,titular,true,Dated Minister of State scope; OFF-003;OFF-012;OFF-013,2017-12-15,2018-12-28,reviewed half-open interval,supported_effective_or_last_service_date,,,C034;OFF-003;OFF-012;OFF-013,C034;OFFICE-ADJUDICATION,michel_temer:0:52
service-michel_temer-0-14,person-43d3df106f94,Luislinda Valois,temer-direitos-humanos,Direitos Humanos,temer,2017-02-03,2018-02-20,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-02-03,2018-02-19,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,supported_effective_or_last_service_date,,,C040;LEG-9d878ec47da4,C040;POPULATION-REVIEW,michel_temer:0:14
service-michel_temer-0-53,person-4dbf0bdfa625,Moreira Franco,temer-secretaria-geral,Secretaria-Geral,temer,2017-02-03,2018-04-10,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-02-03,2018-04-06,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,supported_effective_or_last_service_date,,,C041;LEG-79c599cac5ac,C041;POPULATION-REVIEW,michel_temer:0:53
service-michel_temer-0-63,person-5d5c6255c599,Henrique Eduardo Alves,temer-turismo,Turismo,temer,2016-05-12,2016-06-17,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-12,2016-06-16,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,supported_effective_or_last_service_date,,,C045;LEG-0ac27f4dceb2,C045;POPULATION-REVIEW,michel_temer:0:63
service-michel_temer-0-10,person-f8bcbd6bbf95,Marcelo Calero,temer-cultura,Cultura,temer,2016-05-24,2016-11-22,titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-24,2016-11-18,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,supported_effective_or_last_service_date,,,C047;LEG-689fffcf6dc3,C047;POPULATION-REVIEW,michel_temer:0:10
service-michel_temer-0-12,person-7c277f7f61b2,João Batista de Andrade,temer-cultura,Cultura,temer,2017-05-22,2017-07-25,vacancy_acting,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-05-22,2017-06-16,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,C008;LEG-7139e1851d7d,C008;POPULATION-REVIEW,michel_temer:0:12
