appointment_id,source_record_id,government_id,ministry,ministry_raw,ministry_status_type,person,person_raw,party,party_at_date,party_codes,party_candidates,party_resolution_method,appointment_type,role_classification,start,end,actual_start,actual_end,source_actual_end,spell_evidence_url,spell_evidence_publication_date,confidence,needs_review,coalition_period_ids,source_url,source_section,notes,source_snippet
dilma_rousseff:1:11,dilma_rousseff:1:11,dilma_2,Presidente do Banco Central do Brasil,Presidente do Banco Central do Brasil,orgao_status_ministerial,Alexandre Tombini,Alexandre Tombini,—,,,,no_party_code,permanent,minister,2015-01-01,2016-05-11,2015-01-01,,,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Dilma_Rousseff#Gabinete_de_ministros_do_segundo_mandato,Gabinete de ministros do segundo mandato,,Presidente do Banco Central do Brasil | Alexandre Tombini | — | 1º de janeiro de 2015 | —
jair_bolsonaro:0:36,jair_bolsonaro:0:36,bolsonaro,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Pedro Cesar Sousa,Pedro Cesar Sousa (interino),—,,,,no_party_code,interim,interino,2020-10-07,2021-02-12,2020-10-07,2021-02-12,2021-02-12,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria-Geral da Presidência da República | Pedro Cesar Sousa (interino) | — | 7 de outubro de 2020 | 12 de fevereiro de 2021
jair_bolsonaro:0:27,jair_bolsonaro:0:27,bolsonaro,Ministério da Saúde,Ministério da Saúde,ministerio,Eduardo Pazuello,Eduardo Pazuello,—,,,,no_party_code,permanent,minister,2020-05-16,2021-03-23,2020-05-16,2021-03-23,2021-03-23,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Saúde | Eduardo Pazuello | — | 16 de maio de 2020 | 23 de março de 2021
jair_bolsonaro:0:18,jair_bolsonaro:0:18,bolsonaro,Ministério da Defesa,Ministério da Defesa,ministerio,Fernando Azevedo e Silva,Fernando Azevedo e Silva,—,,,,no_party_code,permanent,minister,2019-01-01,2021-03-29,2019-01-01,2021-03-29,2021-03-29,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Defesa | Fernando Azevedo e Silva | — | 1 de janeiro de 2019 | 29 de março de 2021
jair_bolsonaro:0:21,jair_bolsonaro:0:21,bolsonaro,Ministério das Relações Exteriores,Ministério das Relações Exteriores,ministerio,Ernesto Araújo,Ernesto Araújo,—,,,,no_party_code,permanent,minister,2019-01-01,2021-03-29,2019-01-01,2021-03-29,2021-03-29,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério das Relações Exteriores | Ernesto Araújo | — | 1 de janeiro de 2019 | 29 de março de 2021
jair_bolsonaro:0:46,jair_bolsonaro:0:46,bolsonaro,Secretaria de Governo,Secretaria de Governo,orgao_status_ministerial,Luiz Eduardo Ramos,Luiz Eduardo Ramos,—,,,,no_party_code,permanent,minister,2019-06-13,2021-03-29,2019-06-13,2021-03-29,2021-03-29,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria de Governo | Luiz Eduardo Ramos | — | 13 de junho de 2019 | 29 de março de 2021
jair_bolsonaro:0:2,jair_bolsonaro:0:2,bolsonaro,Casa Civil,Casa Civil,orgao_status_ministerial,Walter Braga Netto,Walter Braga Netto,—,,,,no_party_code,permanent,minister,2020-02-18,2021-03-29,2020-02-18,2021-03-29,2021-03-29,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Casa Civil | Walter Braga Netto | — | 18 de fevereiro de 2020 | 29 de março de 2021
jair_bolsonaro:0:13,jair_bolsonaro:0:13,bolsonaro,Ministério da Justiça e Segurança Pública,Ministério da Justiça e Segurança Pública,ministerio,André Mendonça,André Mendonça,—,,,,no_party_code,permanent,minister,2020-04-29,2021-03-29,2020-04-29,2021-03-29,2021-03-29,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Justiça e Segurança Pública | André Mendonça | — | 29 de abril de 2020 | 29 de março de 2021
jair_bolsonaro:0:30,jair_bolsonaro:0:30,bolsonaro,Advocacia-Geral da União,Advocacia-Geral da União,orgao_status_ministerial,José Levi Mello,José Levi Mello,—,,,,no_party_code,permanent,minister,2020-04-29,2021-03-29,2020-04-29,2021-03-29,2021-03-29,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Advocacia-Geral da União | José Levi Mello | — | 29 de abril de 2020 | 29 de março de 2021
jair_bolsonaro:0:65,jair_bolsonaro:0:65,bolsonaro,Ministério do Meio Ambiente,Ministério do Meio Ambiente,ministerio,Ricardo Salles,Ricardo Salles,NOVO,NOVO,NOVO,NOVO,single_raw_party,permanent,minister,2019-01-01,2021-06-23,2019-01-01,2021-06-23,2021-06-23,,,high,False,"2019.1,2020.1,2020.2,2020.3,2020.4,2020.5,2021.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério do Meio Ambiente | Ricardo Salles | NOVO | 1 de janeiro de 2019 | 23 de junho de 2021
jair_bolsonaro:0:37,jair_bolsonaro:0:37,bolsonaro,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Onyx Lorenzoni,Onyx Lorenzoni,DEM,DEM,DEM,DEM,single_raw_party,permanent,minister,2021-02-12,2021-07-28,2021-02-12,2021-07-28,2021-07-28,,,high,False,"2020.5,2021.1,2021.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria-Geral da Presidência da República | Onyx Lorenzoni | DEM | 12 de fevereiro de 2021 | 28 de julho de 2021
jair_bolsonaro:0:3,jair_bolsonaro:0:3,bolsonaro,Casa Civil,Casa Civil,orgao_status_ministerial,Luiz Eduardo Ramos,Luiz Eduardo Ramos,—,,,,no_party_code,permanent,minister,2021-03-29,2021-07-28,2021-03-29,2021-07-28,2021-07-28,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Casa Civil | Luiz Eduardo Ramos | — | 29 de março de 2021 | 28 de julho de 2021
jair_bolsonaro:0:31,jair_bolsonaro:0:31,bolsonaro,Advocacia-Geral da União,Advocacia-Geral da União,orgao_status_ministerial,André Mendonça,André Mendonça,—,,,,no_party_code,permanent,minister,2021-03-20,2021-08-06,2021-03-20,2021-08-06,2021-08-06,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Advocacia-Geral da União | André Mendonça | — | 20 de março de 2021 | 6 de agosto de 2021
jair_bolsonaro:0:43,jair_bolsonaro:0:43,bolsonaro,Ministério da Educação,Ministério da Educação,ministerio,Milton Ribeiro,Milton Ribeiro,—,,,,no_party_code,permanent,minister,2020-07-16,2022-03-28,2020-07-16,2022-03-28,2022-03-28,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Educação | Milton Ribeiro | — | 16 de julho de 2020 | 28 de março de 2022
jair_bolsonaro:0:15,jair_bolsonaro:0:15,bolsonaro,"Ministério da Agricultura, Pecuária e Abastecimento","Ministério da Agricultura, Pecuária e Abastecimento",ministerio,Tereza Cristina,Tereza Cristina,DEM / UNIÃO / PP,DEM,DEM,"DEM,UNIÃO,PP",repository_evidence,permanent,minister,2019-01-01,2022-03-30,2019-01-01,2022-03-30,2022-03-30,,,medium,False,"2019.1,2020.1,2020.2,2020.3,2020.4,2020.5,2021.1,2021.2,2021.3,2022.1,2022.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Resolved to DEM from processing/Processing/data/raw/electionsBR/2018/candidate.csv, the latest pre-posse election record in the repo.","Ministério da Agricultura, Pecuária e Abastecimento | Tereza Cristina | DEM / UNIÃO / PP | 1 de janeiro de 2019 | 30 de março de 2022"
jair_bolsonaro:0:63,jair_bolsonaro:0:63,bolsonaro,"Ministério da Mulher, da Família e dos Direitos Humanos","Ministério da Mulher, da Família e dos Direitos Humanos",ministerio,Damares Alves,Damares Alves,PP / Republicanos,,,"PP,Republicanos",insufficient_repository_evidence,permanent,minister,2019-01-01,2022-03-30,2019-01-01,2022-03-30,2022-03-30,,,low,True,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Unresolved: the repo only supplies the ambiguous source row and a 2022 candidacy for Republicanos, which does not pin the 2019-01-01 start-date party.","Ministério da Mulher, da Família e dos Direitos Humanos | Damares Alves | PP / Republicanos | 1 de janeiro de 2019 | 30 de março de 2022"
jair_bolsonaro:0:59:party-spell-1,jair_bolsonaro:0:59,bolsonaro,Ministério do Turismo,Ministério do Turismo,ministerio,Gilson Machado Neto,Gilson Machado Neto,PSC / PL,PSC,PSC,"PSC,PL",dated_affiliation_spells,permanent,minister,2020-12-09,2022-03-29,2020-12-09,2022-03-30,2022-03-31,https://veja.abril.com.br/coluna/radar/por-que-gilson-machado-so-vai-para-o-pl-se-bolsonaro-mandar/,2022-01-07,high,False,"2020.4,2020.5,2021.1,2021.2,2021.3,2022.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Authoritative dated correction: PSC through 2022-03-29, PL on 2022-03-30; official office records place the successor in office from 2022-03-31.",Ministério do Turismo | Gilson Machado Neto | PSC / PL | 9 de dezembro de 2020 | 31 de março de 2022
jair_bolsonaro:0:59:party-spell-2,jair_bolsonaro:0:59,bolsonaro,Ministério do Turismo,Ministério do Turismo,ministerio,Gilson Machado Neto,Gilson Machado Neto,PSC / PL,PL,PL,"PSC,PL",dated_affiliation_spells,permanent,minister,2022-03-30,2022-03-30,2020-12-09,2022-03-30,2022-03-31,https://www.correiobraziliense.com.br/politica/2022/03/4997151-ministro-do-turismo-deixa-psc-e-assina-carta-de-filiacao-ao-pl.html,2022-03-30,high,False,2022.2,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Authoritative dated correction: PSC through 2022-03-29, PL on 2022-03-30; official office records place the successor in office from 2022-03-31.",Ministério do Turismo | Gilson Machado Neto | PSC / PL | 9 de dezembro de 2020 | 31 de março de 2022
jair_bolsonaro:0:49,jair_bolsonaro:0:49,bolsonaro,Ministério da Infraestrutura,Ministério da Infraestrutura,ministerio,Tarcísio de Freitas,Tarcísio de Freitas,Republicanos,Republicanos,Republicanos,Republicanos,single_raw_party,permanent,minister,2019-01-01,2022-03-31,2019-01-01,2022-03-31,2022-03-31,,,high,False,"2019.1,2020.1,2020.2,2020.3,2020.4,2020.5,2021.1,2021.2,2021.3,2022.1,2022.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Infraestrutura | Tarcísio de Freitas | Republicanos | 1 de janeiro de 2019 | 31 de março de 2022
jair_bolsonaro:0:8,jair_bolsonaro:0:8,bolsonaro,"Ministério da Ciência, Tecnologia e Inovações","Ministério da Ciência, Tecnologia e Inovações",ministerio,Marcos Pontes,Marcos Pontes,PL,PL,PL,PL,single_raw_party,permanent,minister,2019-01-01,2022-03-31,2019-01-01,2022-03-31,2022-03-31,,,high,False,"2019.1,2020.1,2020.2,2020.3,2020.4,2020.5,2021.1,2021.2,2021.3,2022.1,2022.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,"Ministério da Ciência, Tecnologia e Inovações | Marcos Pontes | PL | 1 de janeiro 2019 | 31 de março de 2022"
jair_bolsonaro:0:52,jair_bolsonaro:0:52,bolsonaro,Ministério do Desenvolvimento Regional,Ministério do Desenvolvimento Regional,ministerio,Rogério Marinho,Rogério Marinho,PSDB / PL,PSDB,PSDB,"PSDB,PL",repository_evidence,permanent,minister,2020-02-11,2022-03-31,2020-02-11,2022-03-31,2022-03-31,,,medium,False,"2020.1,2020.2,2020.3,2020.4,2020.5,2021.1,2021.2,2021.3,2022.1,2022.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Resolved to PSDB from processing/Processing/data/raw/electionsBR/2018/candidate.csv, the latest pre-posse election record in the repo.",Ministério do Desenvolvimento Regional | Rogério Marinho | PSDB / PL | 11 de fevereiro de 2020 | 31 de março de 2022
jair_bolsonaro:0:56,jair_bolsonaro:0:56,bolsonaro,Ministério da Cidadania,Ministério da Cidadania,ministerio,João Roma,João Roma,REP / PL,Republicanos,Republicanos,"Republicanos,PL",repository_evidence,permanent,minister,2021-02-12,2022-03-31,2021-02-12,2022-03-31,2022-03-31,,,medium,False,"2020.5,2021.1,2021.2,2021.3,2022.1,2022.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Resolved to Republicanos from processing/Processing/data/raw/electionsBR/2018/candidate.csv, where João Inácio Ribeiro Roma Neto appears under PRB, the pre-2019 party code that canonicalizes to Republicanos.",Ministério da Cidadania | João Roma | REP / PL | 12 de fevereiro de 2021 | 31 de março de 2022
jair_bolsonaro:0:47,jair_bolsonaro:0:47,bolsonaro,Secretaria de Governo,Secretaria de Governo,orgao_status_ministerial,Flávia Arruda,Flávia Arruda,PL,PL,PL,PL,single_raw_party,permanent,minister,2021-03-20,2022-03-31,2021-03-20,2022-03-31,2022-03-31,,,high,False,"2020.5,2021.1,2021.2,2021.3,2022.1,2022.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria de Governo | Flávia Arruda | PL | 20 de março de 2021 | 31 de março de 2022
jair_bolsonaro:0:19,jair_bolsonaro:0:19,bolsonaro,Ministério da Defesa,Ministério da Defesa,ministerio,Walter Braga Netto,Walter Braga Netto,PL,PL,PL,PL,single_raw_party,permanent,minister,2021-03-29,2022-04-01,2021-03-29,2022-04-01,2022-04-01,,,high,False,"2021.1,2021.2,2021.3,2022.1,2022.2,2022.3",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Defesa | Walter Braga Netto | PL | 29 de março de 2021 | 1 de abril de 2022
jair_bolsonaro:0:61,jair_bolsonaro:0:61,bolsonaro,Ministério de Minas e Energia,Ministério de Minas e Energia,ministerio,Bento Albuquerque,Bento Albuquerque,—,,,,no_party_code,permanent,minister,2019-01-01,2022-05-11,2019-01-01,2022-05-11,2022-05-11,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério de Minas e Energia | Bento Albuquerque | — | 1 de janeiro de 2019 | 11 de maio de 2022
jair_bolsonaro:0:10,jair_bolsonaro:0:10,bolsonaro,Ministério das Comunicações,Ministério das Comunicações,ministerio,Fábio Faria,Fábio Faria,PSD / PP,PSD,PSD,"PSD,PP",repository_evidence,permanent,minister,2020-06-17,2022-12-21,2020-06-17,2022-12-21,2022-12-21,,,medium,False,"2020.3,2020.4,2020.5,2021.1,2021.2,2021.3,2022.1,2022.2,2022.3,2022.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Resolved to PSD from processing/Processing/data/raw/electionsBR/2018/candidate.csv, the latest pre-posse election record in the repo.",Ministério das Comunicações | Fábio Faria | PSD / PP | 17 de junho de 2020 | 21 de dezembro de 2022
michel_temer:0:19,michel_temer:0:19,temer,"Fiscalização, Transparência e Controladoria-Geral da União","Fiscalização, Transparência e Controladoria-Geral da União",ministerio,Wagner de Campos Rosário,Wagner de Campos Rosário,,,,,no_party_code,permanent,minister,2017-05-31,2018-12-31,2017-05-31,2022-12-31,2022-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,"Fiscalização, Transparência e Controladoria-Geral da União | Wagner de Campos Rosário | - | 31 de maio de 2017 | 31 de dezembro de 2022"
jair_bolsonaro:0:24,jair_bolsonaro:0:24,bolsonaro,Controladoria-Geral da União,Controladoria-Geral da União,orgao_status_ministerial,Wagner Rosário,Wagner Rosário,—,,,,no_party_code,permanent,minister,2019-01-01,2022-12-31,2017-05-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,Data real de início antecede a janela do gabinete da página; o dashboard usa o recorte da janela do gabinete.,Controladoria-Geral da União | Wagner Rosário | — | 31 de maio de 2017 | 1 de janeiro de 2023
jair_bolsonaro:0:17,jair_bolsonaro:0:17,bolsonaro,Gabinete de Segurança Institucional,Gabinete de Segurança Institucional,orgao_status_ministerial,Augusto Heleno,Augusto Heleno,Patriota,Patriota,Patriota,Patriota,single_raw_party,permanent,minister,2019-01-01,2022-12-31,2019-01-01,2023-01-01,2023-01-01,,,high,False,"2019.1,2020.1,2020.2,2020.3,2020.4,2020.5,2021.1,2021.2,2021.3,2022.1,2022.2,2022.3,2022.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Gabinete de Segurança Institucional | Augusto Heleno | Patriota | 1 de janeiro de 2019 | 1 de janeiro de 2023
jair_bolsonaro:0:5,jair_bolsonaro:0:5,bolsonaro,Ministério da Economia,Ministério da Economia,ministerio,Paulo Guedes,Paulo Guedes,—,,,,no_party_code,permanent,minister,2019-01-01,2022-12-31,2019-01-01,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Economia | Paulo Guedes | — | 1 de janeiro de 2019 | 1 de janeiro de 2023
jair_bolsonaro:0:28,jair_bolsonaro:0:28,bolsonaro,Ministério da Saúde,Ministério da Saúde,ministerio,Marcelo Queiroga,Marcelo Queiroga,—,,,,no_party_code,permanent,minister,2021-03-23,2022-12-31,2021-03-23,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Saúde | Marcelo Queiroga | — | 23 de março de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:14,jair_bolsonaro:0:14,bolsonaro,Ministério da Justiça e Segurança Pública,Ministério da Justiça e Segurança Pública,ministerio,Anderson Torres,Anderson Torres,PSL / UNIÃO,PSL,PSL,"PSL,UNIÃO",temporal_constraint,permanent,minister,2021-03-29,2022-12-31,2021-03-29,2023-01-01,2023-01-01,,,medium,False,"2021.1,2021.2,2021.3,2022.1,2022.2,2022.3,2022.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,"Resolved to PSL because the alternative token UNIÃO is only valid from 2022 onward in processing/Processing/data/party_aliases.csv, so it cannot be the 2021-03-29 start-date party.",Ministério da Justiça e Segurança Pública | Anderson Torres | PSL / UNIÃO | 29 de março de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:22,jair_bolsonaro:0:22,bolsonaro,Ministério das Relações Exteriores,Ministério das Relações Exteriores,ministerio,Carlos França,Carlos França,—,,,,no_party_code,permanent,minister,2021-04-06,2022-12-31,2021-04-06,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério das Relações Exteriores | Carlos França | — | 6 de abril de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:66,jair_bolsonaro:0:66,bolsonaro,Ministério do Meio Ambiente,Ministério do Meio Ambiente,ministerio,Joaquim Alvaro Pereira Leite,Joaquim Alvaro Pereira Leite,—,,,,no_party_code,permanent,minister,2021-06-23,2022-12-31,2021-06-23,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério do Meio Ambiente | Joaquim Alvaro Pereira Leite | — | 23 de junho de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:38,jair_bolsonaro:0:38,bolsonaro,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Luiz Eduardo Ramos,Luiz Eduardo Ramos,—,,,,no_party_code,permanent,minister,2021-07-28,2022-12-31,2021-07-28,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria-Geral da Presidência da República | Luiz Eduardo Ramos | — | 28 de julho de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:4,jair_bolsonaro:0:4,bolsonaro,Casa Civil,Casa Civil,orgao_status_ministerial,Ciro Nogueira,Ciro Nogueira,PP,PP,PP,PP,single_raw_party,permanent,minister,2021-08-04,2022-12-31,2021-08-04,2023-01-01,2023-01-01,,,high,False,"2021.3,2022.1,2022.2,2022.3,2022.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Casa Civil | Ciro Nogueira | PP | 4 de agosto de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:32,jair_bolsonaro:0:32,bolsonaro,Advocacia-Geral da União,Advocacia-Geral da União,orgao_status_ministerial,Bruno Bianco Leal,Bruno Bianco Leal,,,,,no_party_code,permanent,minister,2021-08-06,2022-12-31,2021-08-06,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Advocacia-Geral da União | Bruno Bianco Leal | 6 de agosto de 2021 | 1 de janeiro de 2023
jair_bolsonaro:0:44,jair_bolsonaro:0:44,bolsonaro,Ministério da Educação,Ministério da Educação,ministerio,Victor Godoy Veiga,Victor Godoy Veiga,—,,,,no_party_code,permanent,minister,2022-03-29,2022-12-31,2022-03-29,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Educação | Victor Godoy Veiga | — | 29 de março de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:64,jair_bolsonaro:0:64,bolsonaro,"Ministério da Mulher, da Família e dos Direitos Humanos","Ministério da Mulher, da Família e dos Direitos Humanos",ministerio,Cristiane Britto,Cristiane Britto,Republicanos,Republicanos,Republicanos,Republicanos,single_raw_party,permanent,minister,2022-03-30,2022-12-31,2022-03-30,2023-01-01,2023-01-01,,,high,False,"2022.2,2022.3,2022.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,"Ministério da Mulher, da Família e dos Direitos Humanos | Cristiane Britto | Republicanos | 30 de março de 2022 | 1 de janeiro de 2023"
jair_bolsonaro:0:16,jair_bolsonaro:0:16,bolsonaro,"Ministério da Agricultura, Pecuária e Abastecimento","Ministério da Agricultura, Pecuária e Abastecimento",ministerio,Marcos Montes,Marcos Montes,PSD,PSD,PSD,PSD,single_raw_party,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,"2022.2,2022.3,2022.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,"Ministério da Agricultura, Pecuária e Abastecimento | Marcos Montes | PSD | 31 de março de 2022 | 1 de janeiro de 2023"
jair_bolsonaro:0:48,jair_bolsonaro:0:48,bolsonaro,Secretaria de Governo,Secretaria de Governo,orgao_status_ministerial,Célio Faria Júnior,Célio Faria Júnior,—,,,,no_party_code,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria de Governo | Célio Faria Júnior | — | 31 de março de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:50,jair_bolsonaro:0:50,bolsonaro,Ministério da Infraestrutura,Ministério da Infraestrutura,ministerio,Marcelo Sampaio,Marcelo Sampaio,—,,,,no_party_code,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Infraestrutura | Marcelo Sampaio | — | 31 de março de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:53,jair_bolsonaro:0:53,bolsonaro,Ministério do Desenvolvimento Regional,Ministério do Desenvolvimento Regional,ministerio,Daniel Duarte Ferreira,Daniel Duarte Ferreira,—,,,,no_party_code,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério do Desenvolvimento Regional | Daniel Duarte Ferreira | — | 31 de março de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:57,jair_bolsonaro:0:57,bolsonaro,Ministério da Cidadania,Ministério da Cidadania,ministerio,Ronaldo Vieira Bento,Ronaldo Vieira Bento,—,,,,no_party_code,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Cidadania | Ronaldo Vieira Bento | — | 31 de março de 2022 | 1 de janeiro de 2023
